1705418454 Linux 5.4.0-1103-aws (ip-10-0-69-149) 01/16/24 _x86_64_ (16 CPU)
1705418455
1705418455 15:20:54 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418455 15:20:55 all 0.19 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 99.75
1705418455 15:20:55 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 4 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418455 15:20:55 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418455 15:20:55 14 3.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.00
1705418455 15:20:55 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456
1705418456 15:20:55 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418456 15:20:56 all 0.19 0.00 0.13 0.00 0.00 0.00 0.00 0.00 0.00 99.69
1705418456 15:20:56 0 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 99.01
1705418456 15:20:56 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456 15:20:56 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456 15:20:56 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456 15:20:56 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456 15:20:56 5 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418456 15:20:56 6 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418456 15:20:56 7 0.98 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 98.04
1705418456 15:20:56 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418456 15:20:56 9 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418456 15:20:56 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
